[2026-05-15 08:58:22] [INFO] Payment processing started for request: {"student_id":"507","amount":"10000","payment_mode":"cash"} | User ID: 31 | URI: /counselling-backend/index.php?route=payments/payment-save
[2026-05-15 10:52:45] [INFO] Payment validation passed for student 2920. Proceeding with payment record creation. | User ID: 31 | URI: /counselling-backend/index.php?route=payments/payment-save
[2026-05-15 10:52:45] [INFO] Database transaction started for student 2920 payment processing. | User ID: 31 | URI: /counselling-backend/index.php?route=payments/payment-save
[2026-05-15 10:52:45] [SUCCESS] Payment record created: ID 4904, Receipt: 0, Component: hostel_security | User ID: 31 | URI: /counselling-backend/index.php?route=payments/payment-save
[2026-05-15 10:52:45] [INFO] Synchronized tbl_student_fee_allocation for student 2920 | User ID: 31 | URI: /counselling-backend/index.php?route=payments/payment-save
[2026-05-15 10:52:45] [INFO] Payment transaction log created for payment ID: 4904 | User ID: 31 | URI: /counselling-backend/index.php?route=payments/payment-save
[2026-05-15 10:52:45] [SUCCESS] Payment transaction committed successfully for student 2920. Receipt No:  | User ID: 31 | URI: /counselling-backend/index.php?route=payments/payment-save
[2026-05-15 10:53:08] [INFO] Payment processing started for request: {"student_id":"2909","amount":"10000","payment_mode":"cash"} | User ID: 31 | URI: /counselling-backend/index.php?route=payments/payment-save
[2026-05-15 10:53:08] [INFO] Payment validation passed for student 2909. Proceeding with payment record creation. | User ID: 31 | URI: /counselling-backend/index.php?route=payments/payment-save
[2026-05-15 10:53:08] [INFO] Database transaction started for student 2909 payment processing. | User ID: 31 | URI: /counselling-backend/index.php?route=payments/payment-save
[2026-05-15 10:53:08] [SUCCESS] Payment record created: ID 4905, Receipt: 0, Component: hostel_security | User ID: 31 | URI: /counselling-backend/index.php?route=payments/payment-save
[2026-05-15 10:53:08] [INFO] Synchronized tbl_student_fee_allocation for student 2909 | User ID: 31 | URI: /counselling-backend/index.php?route=payments/payment-save
[2026-05-15 10:53:08] [INFO] Payment transaction log created for payment ID: 4905 | User ID: 31 | URI: /counselling-backend/index.php?route=payments/payment-save
[2026-05-15 10:53:08] [SUCCESS] Payment transaction committed successfully for student 2909. Receipt No:  | User ID: 31 | URI: /counselling-backend/index.php?route=payments/payment-save
[2026-05-15 10:53:32] [INFO] Payment processing started for request: {"student_id":"2915","amount":"10000","payment_mode":"cash"} | User ID: 31 | URI: /counselling-backend/index.php?route=payments/payment-save
[2026-05-15 10:53:32] [INFO] Payment validation passed for student 2915. Proceeding with payment record creation. | User ID: 31 | URI: /counselling-backend/index.php?route=payments/payment-save
[2026-05-15 10:53:32] [INFO] Database transaction started for student 2915 payment processing. | User ID: 31 | URI: /counselling-backend/index.php?route=payments/payment-save
[2026-05-15 10:53:32] [SUCCESS] Payment record created: ID 4906, Receipt: 0, Component: hostel_security | User ID: 31 | URI: /counselling-backend/index.php?route=payments/payment-save
[2026-05-15 10:53:32] [INFO] Synchronized tbl_student_fee_allocation for student 2915 | User ID: 31 | URI: /counselling-backend/index.php?route=payments/payment-save
[2026-05-15 10:53:32] [INFO] Payment transaction log created for payment ID: 4906 | User ID: 31 | URI: /counselling-backend/index.php?route=payments/payment-save
[2026-05-15 10:53:32] [SUCCESS] Payment transaction committed successfully for student 2915. Receipt No:  | User ID: 31 | URI: /counselling-backend/index.php?route=payments/payment-save
[2026-05-15 10:53:55] [INFO] Payment processing started for request: {"student_id":"2698","amount":"10000","payment_mode":"cash"} | User ID: 31 | URI: /counselling-backend/index.php?route=payments/payment-save
[2026-05-15 10:53:55] [INFO] Payment validation passed for student 2698. Proceeding with payment record creation. | User ID: 31 | URI: /counselling-backend/index.php?route=payments/payment-save
[2026-05-15 10:53:55] [INFO] Database transaction started for student 2698 payment processing. | User ID: 31 | URI: /counselling-backend/index.php?route=payments/payment-save
[2026-05-15 10:53:55] [SUCCESS] Payment record created: ID 4907, Receipt: 0, Component: hostel_security | User ID: 31 | URI: /counselling-backend/index.php?route=payments/payment-save
[2026-05-15 10:53:55] [INFO] Synchronized tbl_student_fee_allocation for student 2698 | User ID: 31 | URI: /counselling-backend/index.php?route=payments/payment-save
[2026-05-15 10:53:55] [INFO] Payment transaction log created for payment ID: 4907 | User ID: 31 | URI: /counselling-backend/index.php?route=payments/payment-save
[2026-05-15 10:53:55] [SUCCESS] Payment transaction committed successfully for student 2698. Receipt No:  | User ID: 31 | URI: /counselling-backend/index.php?route=payments/payment-save
[2026-05-15 10:54:22] [INFO] Payment processing started for request: {"student_id":"2805","amount":"10000","payment_mode":"cash"} | User ID: 31 | URI: /counselling-backend/index.php?route=payments/payment-save
[2026-05-15 10:54:22] [INFO] Payment validation passed for student 2805. Proceeding with payment record creation. | User ID: 31 | URI: /counselling-backend/index.php?route=payments/payment-save
[2026-05-15 10:54:22] [INFO] Database transaction started for student 2805 payment processing. | User ID: 31 | URI: /counselling-backend/index.php?route=payments/payment-save
[2026-05-15 10:54:22] [SUCCESS] Payment record created: ID 4908, Receipt: 0, Component: hostel_security | User ID: 31 | URI: /counselling-backend/index.php?route=payments/payment-save
[2026-05-15 10:54:22] [INFO] Synchronized tbl_student_fee_allocation for student 2805 | User ID: 31 | URI: /counselling-backend/index.php?route=payments/payment-save
[2026-05-15 10:54:22] [INFO] Payment transaction log created for payment ID: 4908 | User ID: 31 | URI: /counselling-backend/index.php?route=payments/payment-save
[2026-05-15 10:54:22] [SUCCESS] Payment transaction committed successfully for student 2805. Receipt No:  | User ID: 31 | URI: /counselling-backend/index.php?route=payments/payment-save
[2026-05-15 10:54:46] [INFO] Payment processing started for request: {"student_id":"2699","amount":"10000","payment_mode":"cash"} | User ID: 31 | URI: /counselling-backend/index.php?route=payments/payment-save
[2026-05-15 10:54:46] [INFO] Payment validation passed for student 2699. Proceeding with payment record creation. | User ID: 31 | URI: /counselling-backend/index.php?route=payments/payment-save
[2026-05-15 10:54:46] [INFO] Database transaction started for student 2699 payment processing. | User ID: 31 | URI: /counselling-backend/index.php?route=payments/payment-save
[2026-05-15 10:54:46] [SUCCESS] Payment record created: ID 4909, Receipt: 0, Component: hostel_security | User ID: 31 | URI: /counselling-backend/index.php?route=payments/payment-save
[2026-05-15 10:54:46] [INFO] Synchronized tbl_student_fee_allocation for student 2699 | User ID: 31 | URI: /counselling-backend/index.php?route=payments/payment-save
[2026-05-15 10:54:46] [INFO] Payment transaction log created for payment ID: 4909 | User ID: 31 | URI: /counselling-backend/index.php?route=payments/payment-save
[2026-05-15 10:54:46] [SUCCESS] Payment transaction committed successfully for student 2699. Receipt No:  | User ID: 31 | URI: /counselling-backend/index.php?route=payments/payment-save
[2026-05-15 10:55:13] [INFO] Payment processing started for request: {"student_id":"2689","amount":"10000","payment_mode":"cash"} | User ID: 31 | URI: /counselling-backend/index.php?route=payments/payment-save
[2026-05-15 10:55:13] [INFO] Payment validation passed for student 2689. Proceeding with payment record creation. | User ID: 31 | URI: /counselling-backend/index.php?route=payments/payment-save
[2026-05-15 10:55:13] [INFO] Database transaction started for student 2689 payment processing. | User ID: 31 | URI: /counselling-backend/index.php?route=payments/payment-save
[2026-05-15 10:55:13] [SUCCESS] Payment record created: ID 4910, Receipt: 0, Component: hostel_security | User ID: 31 | URI: /counselling-backend/index.php?route=payments/payment-save
[2026-05-15 10:55:13] [INFO] Synchronized tbl_student_fee_allocation for student 2689 | User ID: 31 | URI: /counselling-backend/index.php?route=payments/payment-save
[2026-05-15 10:55:13] [INFO] Payment transaction log created for payment ID: 4910 | User ID: 31 | URI: /counselling-backend/index.php?route=payments/payment-save
[2026-05-15 10:55:13] [SUCCESS] Payment transaction committed successfully for student 2689. Receipt No:  | User ID: 31 | URI: /counselling-backend/index.php?route=payments/payment-save
[2026-05-15 10:57:35] [INFO] Payment processing started for request: {"student_id":"3308","amount":"10000","payment_mode":"cash"} | User ID: 31 | URI: /counselling-backend/index.php?route=payments/payment-save
[2026-05-15 10:57:35] [INFO] Payment validation passed for student 3308. Proceeding with payment record creation. | User ID: 31 | URI: /counselling-backend/index.php?route=payments/payment-save
[2026-05-15 10:57:35] [INFO] Database transaction started for student 3308 payment processing. | User ID: 31 | URI: /counselling-backend/index.php?route=payments/payment-save
[2026-05-15 10:57:35] [SUCCESS] Payment record created: ID 4911, Receipt: 0, Component: hostel_security | User ID: 31 | URI: /counselling-backend/index.php?route=payments/payment-save
[2026-05-15 10:57:35] [INFO] Synchronized tbl_student_fee_allocation for student 3308 | User ID: 31 | URI: /counselling-backend/index.php?route=payments/payment-save
[2026-05-15 10:57:35] [INFO] Payment transaction log created for payment ID: 4911 | User ID: 31 | URI: /counselling-backend/index.php?route=payments/payment-save
[2026-05-15 10:57:35] [SUCCESS] Payment transaction committed successfully for student 3308. Receipt No:  | User ID: 31 | URI: /counselling-backend/index.php?route=payments/payment-save
[2026-05-15 10:57:54] [INFO] Payment processing started for request: {"student_id":"2969","amount":"10000","payment_mode":"cash"} | User ID: 31 | URI: /counselling-backend/index.php?route=payments/payment-save
[2026-05-15 10:57:54] [INFO] Payment validation passed for student 2969. Proceeding with payment record creation. | User ID: 31 | URI: /counselling-backend/index.php?route=payments/payment-save
[2026-05-15 10:57:54] [INFO] Database transaction started for student 2969 payment processing. | User ID: 31 | URI: /counselling-backend/index.php?route=payments/payment-save
[2026-05-15 10:57:54] [SUCCESS] Payment record created: ID 4912, Receipt: 0, Component: hostel_security | User ID: 31 | URI: /counselling-backend/index.php?route=payments/payment-save
[2026-05-15 10:57:54] [INFO] Synchronized tbl_student_fee_allocation for student 2969 | User ID: 31 | URI: /counselling-backend/index.php?route=payments/payment-save
[2026-05-15 10:57:54] [INFO] Payment transaction log created for payment ID: 4912 | User ID: 31 | URI: /counselling-backend/index.php?route=payments/payment-save
[2026-05-15 10:57:54] [SUCCESS] Payment transaction committed successfully for student 2969. Receipt No:  | User ID: 31 | URI: /counselling-backend/index.php?route=payments/payment-save
[2026-05-15 10:58:13] [INFO] Payment processing started for request: {"student_id":"1272","amount":"10000","payment_mode":"cash"} | User ID: 31 | URI: /counselling-backend/index.php?route=payments/payment-save
[2026-05-15 10:58:13] [INFO] Payment validation passed for student 1272. Proceeding with payment record creation. | User ID: 31 | URI: /counselling-backend/index.php?route=payments/payment-save
[2026-05-15 10:58:13] [INFO] Database transaction started for student 1272 payment processing. | User ID: 31 | URI: /counselling-backend/index.php?route=payments/payment-save
[2026-05-15 10:58:13] [SUCCESS] Payment record created: ID 4913, Receipt: 0, Component: hostel_security | User ID: 31 | URI: /counselling-backend/index.php?route=payments/payment-save
[2026-05-15 10:58:13] [INFO] Synchronized tbl_student_fee_allocation for student 1272 | User ID: 31 | URI: /counselling-backend/index.php?route=payments/payment-save
[2026-05-15 10:58:13] [INFO] Payment transaction log created for payment ID: 4913 | User ID: 31 | URI: /counselling-backend/index.php?route=payments/payment-save
[2026-05-15 10:58:13] [SUCCESS] Payment transaction committed successfully for student 1272. Receipt No:  | User ID: 31 | URI: /counselling-backend/index.php?route=payments/payment-save
[2026-05-15 10:58:35] [INFO] Payment processing started for request: {"student_id":"1273","amount":"10000","payment_mode":"cash"} | User ID: 31 | URI: /counselling-backend/index.php?route=payments/payment-save
[2026-05-15 10:58:35] [INFO] Payment validation passed for student 1273. Proceeding with payment record creation. | User ID: 31 | URI: /counselling-backend/index.php?route=payments/payment-save
[2026-05-15 10:58:35] [INFO] Database transaction started for student 1273 payment processing. | User ID: 31 | URI: /counselling-backend/index.php?route=payments/payment-save
[2026-05-15 10:58:35] [SUCCESS] Payment record created: ID 4914, Receipt: 0, Component: hostel_security | User ID: 31 | URI: /counselling-backend/index.php?route=payments/payment-save
[2026-05-15 10:58:35] [INFO] Synchronized tbl_student_fee_allocation for student 1273 | User ID: 31 | URI: /counselling-backend/index.php?route=payments/payment-save
[2026-05-15 10:58:35] [INFO] Payment transaction log created for payment ID: 4914 | User ID: 31 | URI: /counselling-backend/index.php?route=payments/payment-save
[2026-05-15 10:58:35] [SUCCESS] Payment transaction committed successfully for student 1273. Receipt No:  | User ID: 31 | URI: /counselling-backend/index.php?route=payments/payment-save
[2026-05-15 10:59:10] [INFO] Payment processing started for request: {"student_id":"2873","amount":"10000","payment_mode":"cash"} | User ID: 31 | URI: /counselling-backend/index.php?route=payments/payment-save
[2026-05-15 10:59:10] [INFO] Payment validation passed for student 2873. Proceeding with payment record creation. | User ID: 31 | URI: /counselling-backend/index.php?route=payments/payment-save
[2026-05-15 10:59:10] [INFO] Database transaction started for student 2873 payment processing. | User ID: 31 | URI: /counselling-backend/index.php?route=payments/payment-save
[2026-05-15 10:59:10] [SUCCESS] Payment record created: ID 4915, Receipt: 0, Component: hostel_security | User ID: 31 | URI: /counselling-backend/index.php?route=payments/payment-save
[2026-05-15 10:59:10] [INFO] Synchronized tbl_student_fee_allocation for student 2873 | User ID: 31 | URI: /counselling-backend/index.php?route=payments/payment-save
[2026-05-15 10:59:10] [INFO] Payment transaction log created for payment ID: 4915 | User ID: 31 | URI: /counselling-backend/index.php?route=payments/payment-save
[2026-05-15 10:59:10] [SUCCESS] Payment transaction committed successfully for student 2873. Receipt No:  | User ID: 31 | URI: /counselling-backend/index.php?route=payments/payment-save
[2026-05-15 10:59:46] [INFO] Payment processing started for request: {"student_id":"3363","amount":"10000","payment_mode":"cash"} | User ID: 31 | URI: /counselling-backend/index.php?route=payments/payment-save
[2026-05-15 10:59:46] [INFO] Payment validation passed for student 3363. Proceeding with payment record creation. | User ID: 31 | URI: /counselling-backend/index.php?route=payments/payment-save
[2026-05-15 10:59:46] [INFO] Database transaction started for student 3363 payment processing. | User ID: 31 | URI: /counselling-backend/index.php?route=payments/payment-save
[2026-05-15 10:59:46] [SUCCESS] Payment record created: ID 4916, Receipt: 0, Component: hostel_security | User ID: 31 | URI: /counselling-backend/index.php?route=payments/payment-save
[2026-05-15 10:59:46] [INFO] Synchronized tbl_student_fee_allocation for student 3363 | User ID: 31 | URI: /counselling-backend/index.php?route=payments/payment-save
[2026-05-15 10:59:46] [INFO] Payment transaction log created for payment ID: 4916 | User ID: 31 | URI: /counselling-backend/index.php?route=payments/payment-save
[2026-05-15 10:59:46] [SUCCESS] Payment transaction committed successfully for student 3363. Receipt No:  | User ID: 31 | URI: /counselling-backend/index.php?route=payments/payment-save
[2026-05-15 11:00:15] [INFO] Payment processing started for request: {"student_id":"2638","amount":"10000","payment_mode":"cash"} | User ID: 31 | URI: /counselling-backend/index.php?route=payments/payment-save
[2026-05-15 11:00:15] [INFO] Payment validation passed for student 2638. Proceeding with payment record creation. | User ID: 31 | URI: /counselling-backend/index.php?route=payments/payment-save
[2026-05-15 11:00:15] [INFO] Database transaction started for student 2638 payment processing. | User ID: 31 | URI: /counselling-backend/index.php?route=payments/payment-save
[2026-05-15 11:00:15] [SUCCESS] Payment record created: ID 4917, Receipt: 0, Component: hostel_security | User ID: 31 | URI: /counselling-backend/index.php?route=payments/payment-save
[2026-05-15 11:00:15] [INFO] Synchronized tbl_student_fee_allocation for student 2638 | User ID: 31 | URI: /counselling-backend/index.php?route=payments/payment-save
[2026-05-15 11:00:15] [INFO] Payment transaction log created for payment ID: 4917 | User ID: 31 | URI: /counselling-backend/index.php?route=payments/payment-save
[2026-05-15 11:00:15] [SUCCESS] Payment transaction committed successfully for student 2638. Receipt No:  | User ID: 31 | URI: /counselling-backend/index.php?route=payments/payment-save
[2026-05-15 11:00:37] [INFO] Payment processing started for request: {"student_id":"1391","amount":"10000","payment_mode":"cash"} | User ID: 31 | URI: /counselling-backend/index.php?route=payments/payment-save
[2026-05-15 11:00:37] [INFO] Payment validation passed for student 1391. Proceeding with payment record creation. | User ID: 31 | URI: /counselling-backend/index.php?route=payments/payment-save
[2026-05-15 11:00:37] [INFO] Database transaction started for student 1391 payment processing. | User ID: 31 | URI: /counselling-backend/index.php?route=payments/payment-save
[2026-05-15 11:00:37] [SUCCESS] Payment record created: ID 4918, Receipt: 0, Component: hostel_security | User ID: 31 | URI: /counselling-backend/index.php?route=payments/payment-save
[2026-05-15 11:00:37] [INFO] Synchronized tbl_student_fee_allocation for student 1391 | User ID: 31 | URI: /counselling-backend/index.php?route=payments/payment-save
[2026-05-15 11:00:37] [INFO] Payment transaction log created for payment ID: 4918 | User ID: 31 | URI: /counselling-backend/index.php?route=payments/payment-save
[2026-05-15 11:00:37] [SUCCESS] Payment transaction committed successfully for student 1391. Receipt No:  | User ID: 31 | URI: /counselling-backend/index.php?route=payments/payment-save
[2026-05-15 11:01:02] [INFO] Payment processing started for request: {"student_id":"2783","amount":"10000","payment_mode":"cash"} | User ID: 31 | URI: /counselling-backend/index.php?route=payments/payment-save
[2026-05-15 11:01:02] [INFO] Payment validation passed for student 2783. Proceeding with payment record creation. | User ID: 31 | URI: /counselling-backend/index.php?route=payments/payment-save
[2026-05-15 11:01:02] [INFO] Database transaction started for student 2783 payment processing. | User ID: 31 | URI: /counselling-backend/index.php?route=payments/payment-save
[2026-05-15 11:01:02] [SUCCESS] Payment record created: ID 4919, Receipt: 0, Component: hostel_security | User ID: 31 | URI: /counselling-backend/index.php?route=payments/payment-save
[2026-05-15 11:01:02] [INFO] Synchronized tbl_student_fee_allocation for student 2783 | User ID: 31 | URI: /counselling-backend/index.php?route=payments/payment-save
[2026-05-15 11:01:02] [INFO] Payment transaction log created for payment ID: 4919 | User ID: 31 | URI: /counselling-backend/index.php?route=payments/payment-save
[2026-05-15 11:01:02] [SUCCESS] Payment transaction committed successfully for student 2783. Receipt No:  | User ID: 31 | URI: /counselling-backend/index.php?route=payments/payment-save
[2026-05-15 11:01:24] [INFO] Payment processing started for request: {"student_id":"2886","amount":"10000","payment_mode":"cash"} | User ID: 31 | URI: /counselling-backend/index.php?route=payments/payment-save
[2026-05-15 11:01:24] [INFO] Payment validation passed for student 2886. Proceeding with payment record creation. | User ID: 31 | URI: /counselling-backend/index.php?route=payments/payment-save
[2026-05-15 11:01:24] [INFO] Database transaction started for student 2886 payment processing. | User ID: 31 | URI: /counselling-backend/index.php?route=payments/payment-save
[2026-05-15 11:01:24] [SUCCESS] Payment record created: ID 4920, Receipt: 0, Component: hostel_security | User ID: 31 | URI: /counselling-backend/index.php?route=payments/payment-save
[2026-05-15 11:01:24] [INFO] Synchronized tbl_student_fee_allocation for student 2886 | User ID: 31 | URI: /counselling-backend/index.php?route=payments/payment-save
[2026-05-15 11:01:24] [INFO] Payment transaction log created for payment ID: 4920 | User ID: 31 | URI: /counselling-backend/index.php?route=payments/payment-save
[2026-05-15 11:01:24] [SUCCESS] Payment transaction committed successfully for student 2886. Receipt No:  | User ID: 31 | URI: /counselling-backend/index.php?route=payments/payment-save
[2026-05-15 11:01:47] [INFO] Payment processing started for request: {"student_id":"2660","amount":"10000","payment_mode":"cash"} | User ID: 31 | URI: /counselling-backend/index.php?route=payments/payment-save
[2026-05-15 11:01:47] [INFO] Payment validation passed for student 2660. Proceeding with payment record creation. | User ID: 31 | URI: /counselling-backend/index.php?route=payments/payment-save
[2026-05-15 11:01:47] [INFO] Database transaction started for student 2660 payment processing. | User ID: 31 | URI: /counselling-backend/index.php?route=payments/payment-save
[2026-05-15 11:01:47] [SUCCESS] Payment record created: ID 4921, Receipt: 0, Component: hostel_security | User ID: 31 | URI: /counselling-backend/index.php?route=payments/payment-save
[2026-05-15 11:01:47] [INFO] Synchronized tbl_student_fee_allocation for student 2660 | User ID: 31 | URI: /counselling-backend/index.php?route=payments/payment-save
[2026-05-15 11:01:47] [INFO] Payment transaction log created for payment ID: 4921 | User ID: 31 | URI: /counselling-backend/index.php?route=payments/payment-save
[2026-05-15 11:01:47] [SUCCESS] Payment transaction committed successfully for student 2660. Receipt No:  | User ID: 31 | URI: /counselling-backend/index.php?route=payments/payment-save
[2026-05-15 11:02:17] [INFO] Payment processing started for request: {"student_id":"1393","amount":"10000","payment_mode":"cash"} | User ID: 31 | URI: /counselling-backend/index.php?route=payments/payment-save
[2026-05-15 11:02:17] [INFO] Payment validation passed for student 1393. Proceeding with payment record creation. | User ID: 31 | URI: /counselling-backend/index.php?route=payments/payment-save
[2026-05-15 11:02:17] [INFO] Database transaction started for student 1393 payment processing. | User ID: 31 | URI: /counselling-backend/index.php?route=payments/payment-save
[2026-05-15 11:02:17] [SUCCESS] Payment record created: ID 4922, Receipt: 0, Component: hostel_security | User ID: 31 | URI: /counselling-backend/index.php?route=payments/payment-save
[2026-05-15 11:02:17] [INFO] Synchronized tbl_student_fee_allocation for student 1393 | User ID: 31 | URI: /counselling-backend/index.php?route=payments/payment-save
[2026-05-15 11:02:17] [INFO] Payment transaction log created for payment ID: 4922 | User ID: 31 | URI: /counselling-backend/index.php?route=payments/payment-save
[2026-05-15 11:02:17] [SUCCESS] Payment transaction committed successfully for student 1393. Receipt No:  | User ID: 31 | URI: /counselling-backend/index.php?route=payments/payment-save
[2026-05-15 11:02:46] [INFO] Payment processing started for request: {"student_id":"2653","amount":"10000","payment_mode":"cash"} | User ID: 31 | URI: /counselling-backend/index.php?route=payments/payment-save
[2026-05-15 11:02:46] [INFO] Payment validation passed for student 2653. Proceeding with payment record creation. | User ID: 31 | URI: /counselling-backend/index.php?route=payments/payment-save
[2026-05-15 11:02:46] [INFO] Database transaction started for student 2653 payment processing. | User ID: 31 | URI: /counselling-backend/index.php?route=payments/payment-save
[2026-05-15 11:02:46] [SUCCESS] Payment record created: ID 4923, Receipt: 0, Component: hostel_security | User ID: 31 | URI: /counselling-backend/index.php?route=payments/payment-save
[2026-05-15 11:02:46] [INFO] Synchronized tbl_student_fee_allocation for student 2653 | User ID: 31 | URI: /counselling-backend/index.php?route=payments/payment-save
[2026-05-15 11:02:46] [INFO] Payment transaction log created for payment ID: 4923 | User ID: 31 | URI: /counselling-backend/index.php?route=payments/payment-save
[2026-05-15 11:02:46] [SUCCESS] Payment transaction committed successfully for student 2653. Receipt No:  | User ID: 31 | URI: /counselling-backend/index.php?route=payments/payment-save
[2026-05-15 11:03:13] [INFO] Payment processing started for request: {"student_id":"1003","amount":"10000","payment_mode":"cash"} | User ID: 31 | URI: /counselling-backend/index.php?route=payments/payment-save
[2026-05-15 11:03:13] [INFO] Payment validation passed for student 1003. Proceeding with payment record creation. | User ID: 31 | URI: /counselling-backend/index.php?route=payments/payment-save
[2026-05-15 11:03:13] [INFO] Database transaction started for student 1003 payment processing. | User ID: 31 | URI: /counselling-backend/index.php?route=payments/payment-save
[2026-05-15 11:03:13] [SUCCESS] Payment record created: ID 4924, Receipt: 0, Component: hostel_security | User ID: 31 | URI: /counselling-backend/index.php?route=payments/payment-save
[2026-05-15 11:03:13] [INFO] Synchronized tbl_student_fee_allocation for student 1003 | User ID: 31 | URI: /counselling-backend/index.php?route=payments/payment-save
[2026-05-15 11:03:13] [INFO] Payment transaction log created for payment ID: 4924 | User ID: 31 | URI: /counselling-backend/index.php?route=payments/payment-save
[2026-05-15 11:03:13] [SUCCESS] Payment transaction committed successfully for student 1003. Receipt No:  | User ID: 31 | URI: /counselling-backend/index.php?route=payments/payment-save
[2026-05-15 11:03:36] [INFO] Payment processing started for request: {"student_id":"1311","amount":"10000","payment_mode":"cash"} | User ID: 31 | URI: /counselling-backend/index.php?route=payments/payment-save
[2026-05-15 11:03:36] [INFO] Payment validation passed for student 1311. Proceeding with payment record creation. | User ID: 31 | URI: /counselling-backend/index.php?route=payments/payment-save
[2026-05-15 11:03:36] [INFO] Database transaction started for student 1311 payment processing. | User ID: 31 | URI: /counselling-backend/index.php?route=payments/payment-save
[2026-05-15 11:03:36] [SUCCESS] Payment record created: ID 4925, Receipt: 0, Component: hostel_security | User ID: 31 | URI: /counselling-backend/index.php?route=payments/payment-save
[2026-05-15 11:03:36] [INFO] Synchronized tbl_student_fee_allocation for student 1311 | User ID: 31 | URI: /counselling-backend/index.php?route=payments/payment-save
[2026-05-15 11:03:36] [INFO] Payment transaction log created for payment ID: 4925 | User ID: 31 | URI: /counselling-backend/index.php?route=payments/payment-save
[2026-05-15 11:03:36] [SUCCESS] Payment transaction committed successfully for student 1311. Receipt No:  | User ID: 31 | URI: /counselling-backend/index.php?route=payments/payment-save
[2026-05-15 11:04:05] [INFO] Payment processing started for request: {"student_id":"2892","amount":"10000","payment_mode":"cash"} | User ID: 31 | URI: /counselling-backend/index.php?route=payments/payment-save
[2026-05-15 11:04:05] [INFO] Payment validation passed for student 2892. Proceeding with payment record creation. | User ID: 31 | URI: /counselling-backend/index.php?route=payments/payment-save
[2026-05-15 11:04:05] [INFO] Database transaction started for student 2892 payment processing. | User ID: 31 | URI: /counselling-backend/index.php?route=payments/payment-save
[2026-05-15 11:04:05] [SUCCESS] Payment record created: ID 4926, Receipt: 0, Component: hostel_security | User ID: 31 | URI: /counselling-backend/index.php?route=payments/payment-save
[2026-05-15 11:04:05] [INFO] Synchronized tbl_student_fee_allocation for student 2892 | User ID: 31 | URI: /counselling-backend/index.php?route=payments/payment-save
[2026-05-15 11:04:05] [INFO] Payment transaction log created for payment ID: 4926 | User ID: 31 | URI: /counselling-backend/index.php?route=payments/payment-save
[2026-05-15 11:04:05] [SUCCESS] Payment transaction committed successfully for student 2892. Receipt No:  | User ID: 31 | URI: /counselling-backend/index.php?route=payments/payment-save
[2026-05-15 11:04:26] [INFO] Payment processing started for request: {"student_id":"2917","amount":"10000","payment_mode":"cash"} | User ID: 31 | URI: /counselling-backend/index.php?route=payments/payment-save
[2026-05-15 11:04:26] [INFO] Payment validation passed for student 2917. Proceeding with payment record creation. | User ID: 31 | URI: /counselling-backend/index.php?route=payments/payment-save
[2026-05-15 11:04:26] [INFO] Database transaction started for student 2917 payment processing. | User ID: 31 | URI: /counselling-backend/index.php?route=payments/payment-save
[2026-05-15 11:04:26] [SUCCESS] Payment record created: ID 4927, Receipt: 0, Component: hostel_security | User ID: 31 | URI: /counselling-backend/index.php?route=payments/payment-save
[2026-05-15 11:04:26] [INFO] Synchronized tbl_student_fee_allocation for student 2917 | User ID: 31 | URI: /counselling-backend/index.php?route=payments/payment-save
[2026-05-15 11:04:26] [INFO] Payment transaction log created for payment ID: 4927 | User ID: 31 | URI: /counselling-backend/index.php?route=payments/payment-save
[2026-05-15 11:04:26] [SUCCESS] Payment transaction committed successfully for student 2917. Receipt No:  | User ID: 31 | URI: /counselling-backend/index.php?route=payments/payment-save
[2026-05-15 11:04:46] [INFO] Payment processing started for request: {"student_id":"1399","amount":"10000","payment_mode":"cash"} | User ID: 31 | URI: /counselling-backend/index.php?route=payments/payment-save
[2026-05-15 11:04:46] [INFO] Payment validation passed for student 1399. Proceeding with payment record creation. | User ID: 31 | URI: /counselling-backend/index.php?route=payments/payment-save
[2026-05-15 11:04:46] [INFO] Database transaction started for student 1399 payment processing. | User ID: 31 | URI: /counselling-backend/index.php?route=payments/payment-save
[2026-05-15 11:04:46] [SUCCESS] Payment record created: ID 4928, Receipt: 0, Component: hostel_security | User ID: 31 | URI: /counselling-backend/index.php?route=payments/payment-save
[2026-05-15 11:04:46] [INFO] Synchronized tbl_student_fee_allocation for student 1399 | User ID: 31 | URI: /counselling-backend/index.php?route=payments/payment-save
[2026-05-15 11:04:46] [INFO] Payment transaction log created for payment ID: 4928 | User ID: 31 | URI: /counselling-backend/index.php?route=payments/payment-save
[2026-05-15 11:04:46] [SUCCESS] Payment transaction committed successfully for student 1399. Receipt No:  | User ID: 31 | URI: /counselling-backend/index.php?route=payments/payment-save
[2026-05-15 11:05:05] [INFO] Payment processing started for request: {"student_id":"2902","amount":"10000","payment_mode":"cash"} | User ID: 31 | URI: /counselling-backend/index.php?route=payments/payment-save
[2026-05-15 11:05:05] [INFO] Payment validation passed for student 2902. Proceeding with payment record creation. | User ID: 31 | URI: /counselling-backend/index.php?route=payments/payment-save
[2026-05-15 11:05:05] [INFO] Database transaction started for student 2902 payment processing. | User ID: 31 | URI: /counselling-backend/index.php?route=payments/payment-save
